...1,X.1,scientific_name,iucn_name,assessment_id,category,criteria,pop_trend,locations,year_published,latest,gbif_synonyms,iucn_synonyms,X,lineage,extended_lineage,english_name,accession_number_for_main_haplotype,biosample_accession,geo_location,latlon,comments,lat,lon,vague_location_flag,missing_sampling_location_flag,raster_path_ea,raster_path_goode,centroid_lon,centroid_lat,outside_range_flag,missing_range_flag,zoo_flag,domesticated_flag
537,537,Taeniopygia guttata,Taeniopygia guttata,132195948,LC,NA,Stable,"Puerto Rico, Portugal, Indonesia",2018,TRUE,Poephila guttata; Fringilla guttata; Taeniopygia guttata,NA,167,Birds,Birds,zebra finch,GCA_048771995.1,SAMN47142318,"USA: Millbrook, New York",41.7677 N 73.7508 W,NA,41.7677,-73.7508,FALSE,FALSE,results/species/Taeniopygia_guttata/range_raster.tif,results/species/Taeniopygia_guttata/range_raster_goode.tif,121.922102680878,-8.98978640938329,TRUE,FALSE,FALSE,FALSE
546,546,Tetrao urogallus,Tetrao urogallus,264563031,LC,NA,Decreasing,"North Macedonia, Kazakhstan, Montenegro, Bulgaria, Norway, Spain, France, Central Asian Russia, Sweden, Mongolia, Germany, Italy, Romania, Albania, Belarus, Croatia, Switzerland, Ukraine, Liechtenstein, Greece, Slovenia, Russian Federation, Eastern Asian Russia, Ireland, Latvia, Lithuania, China, Slovakia, Poland, Bosnia and Herzegovina, Serbia, Czechia, Estonia, Austria, Finland, United Kingdom, Denmark, European Russia, Andorra",2024,TRUE,Tetrao urogallus,NA,282,Birds,Birds,Western capercaillie,GCA_951394365.1,SAMEA9654429,SCOTLAND | Cairngorms,not collected not collected,"The assembly bTetUro1.1 is based on 23x PacBio data and Arima2 Hi-C data generated by the Darwin Tree of Life Project
(https://www.darwintreeoflife.org/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, the primary assembly was analysed and manually improved using rapid curation. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. Chromosome Z identified by alignment to GCA_016699485.1",57.0612,-3.60035,FALSE,FALSE,results/species/Tetrao_urogallus/range_raster.tif,results/species/Tetrao_urogallus/range_raster_goode.tif,69.3130986381838,58.2624643282275,TRUE,FALSE,FALSE,FALSE
548,548,Thalia democratica,Thalia democratica,NA,NE,NA,NA,NA,NA,NA,Dubreuillia cirrhosa; Thalia democratica typica; Salpa spinosa; Salpa caboti; Thalia lingulata; Salpa democratica; Salpa democratica mucronata; Biphora democratica; Salpa mucronata; Biphora mucronata; Thalia mucronata; Thalia democratica,NA,579,Invertebrates,Other Deurostomes,Thalia democratica,GCA_965202585.1,SAMEA111439782,Mediterranean Coast | Bay of Villefranche-sur-mer,43.69085792 7.31405419,"The assembly ktThaDemo2.hap1.1 is based on 80x PacBio data and Arima2 Hi-C data generated by the Aquatic Symbiosis Genomics Project (https://www.aquaticsymbiosisgenomics.org/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. A haplotypic inversion was observed in the region on chromosome 6 ( 7.3-49.3 Mbp).",43.69085792,7.31405419,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
549,549,Thamnophis elegans,Thamnophis elegans,12732762,LC,NA,Stable,"Canada, United States, Mexico",2007,TRUE,Thamnophis elegans biscutatus; Thamnophis elegans; Thamnophis elegans vascotanneri; Eutaenia elegans brunnea; Thamnophis ordinoides hueyi; Thamnophis elegans nigrescens; Tropidonotus trivittatus; Thamnophis elegans arizonae; Eutaenia henshawi; Eutaenia vagrans plutonia; Eutaenia elegans lineolata; Eutaenia elegans; Eutaenia biscutata,NA,328,Reptiles,Lepidosauria,Western terrestrial garter snake,GCA_009769535.1,SAMN12629499,"USA: Born in Anne Bronikowsk lab at ISU; MOM, 2012; Eagle Lake; PAP",42.02482 N 93.64411 W,This assembly represents the principal haplotype of the diploid genome Thamnophis elegans and includes the chromosomes. The alternate haplotype sequences are in WGS project WNNB00000000,42.02482,-93.64411,FALSE,FALSE,results/species/Thamnophis_elegans/range_raster.tif,results/species/Thamnophis_elegans/range_raster_goode.tif,-113.634635369941,42.6634590261546,TRUE,FALSE,FALSE,FALSE
552,552,Thunnus albacares,Thunnus albacares,46624561,LC,NA,Decreasing,"Saint Kitts and Nevis, Comoros, Pitcairn, Philippines, Senegal, Equatorial Guinea, Sierra Leone, Cayman Islands, Wallis and Futuna, Guadeloupe, Suriname, Somalia, Pakistan, Myanmar, Christmas Island, Seychelles, Northern Mariana Islands, Mauritania, Cabo Verde, Martinique, Cuba, Bangladesh, Guinea-Bissau, Saint Helena, Ascension and Tristan da Cunha, Guam, Singapore, Guatemala, Sao Tome and Principe, Mauritius, El Salvador, Brunei Darussalam, Tanzania, United Republic of, Namibia, India, Western Sahara, American Samoa, Spain, Taiwan, Province of China, Yemen, Trinidad and Tobago, New Caledonia, Australia, Iran, Islamic Republic of, Honduras, Solomon Islands, Montserrat, South Africa, Saint Vincent and the Grenadines, Hong Kong, Cook Islands, Ghana, Chile, Morocco, Indonesia, Cameroon, Cocos (Keeling) Islands, Virgin Islands, British, Guinea, Congo, The Democratic Republic of the, Saint Lucia, Marshall Islands, Congo, Dominican Republic, Panama, Venezuela, Bolivarian Republic of, Papua New Guinea, Côte d'Ivoire, French Polynesia, Gambia, Costa Rica, Dominica, Madagascar, Peru, Nigeria, Sri Lanka, Colombia, Réunion, Norfolk Island, Haiti, Nicaragua, Aruba, French Guiana, Puerto Rico, United Arab Emirates, Gabon, Angola, Anguilla, United Kingdom, Tuvalu, Palau, Portugal, Grenada, Antigua and Barbuda, New Zealand, Togo, Djibouti, Guyana, Maldives, Japan, Samoa, Micronesia, Federated States of , Fiji, Vanuatu, Viet Nam, Bahamas, Brazil, Ecuador, Oman, Tokelau, Virgin Islands, U.S., Nauru, Niue, Liberia, Bermuda, Malaysia, Belize, Turks and Caicos Islands, Jamaica, United States Minor Outlying Islands, Kenya, Tonga, Mozambique, Benin, Barbados, United States, Mexico, Kiribati, Sint Maarten (Dutch part), Saint Martin (French part), Saint Barthélemy, Curaçao, Bonaire, Sint Eustatius and Saba",2021,TRUE,Neothunnus albacora longipinna; Scomber sloanei; Kishinoelle zacalles; Neothunnus brevipinna; Scomber albacares; Orcynus subulatus; Thynnus argentivittatus; Semathunnus itosibi; Thynnus macropterus; ? albacores; Thunnus albacarres; Thunnus zacalles; Neothunnus itosibi; Thynnus albacora; Neothunnus albacora brevipinna; Thunnus abacares; Neothunnus macropterus macropterus; Thunnus allisoni; Semathunnus guildi; Scomber albacorus; Kishincella zacalles; Kishinoella zacalles; Germo itosibi; Neothunnus macropterus itosibi; Neothunnus catalinae; Thunnus itosibi; Thunnus albacares macropterus; Neothunnus macropterus; Orcynus macropterus; Neothunnus albacora macropterus; Germo macropterus; Thunnus macropterus; Thunnus albacores; Neothunnus albacores; Thunnus catalinae; Neothunnus allisoni; Germo allisoni; Neothunnus albacares; Thunus albacares; Germo albacares; Neothunnus argentivittatus; Germo argentivittatus; Thunnus argentivittatus; Thunnus albacora; Germo albacora; Neothunnus albacora; Orcynus albacora; Thunnus albacares,"Thynnus albacora, Neothunnus catalinae, Neothunnus albacora, Thunnus allisoni, Thunnus albacora, Scomber sloanei, Scomber albacares, Thynnus argentivittatus, Scomber albacorus, Orcynus subulatus, Semathunnus guildi, Thynnus macropterus, Neothunnus itosibi, Kishinoelle zacalles",465,Fishes,Ray-finned fishes,yellowfin tuna,GCA_914725855.1,SAMEA8654749,Australia,-21.5 154.5,"The assembly fThuAlb1.1 is based on 45x PacBio data, 42x 10X Genomics Chromium data, and Arima Hi-C data generated at the Wellcome Sanger Institute. The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, short-read polishing using FreeBayes-called variants from 10X Genomics Chromium reads aligned with LongRanger, and Hi-C based scaffolding with SALSA2. The mitochondrial genome was assembled using MitoHifi. Finally, the assembly was analysed and manually improved using gEVAL. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size.",-21.5,154.5,FALSE,FALSE,results/species/Thunnus_albacares/range_raster.tif,results/species/Thunnus_albacares/range_raster_goode.tif,-9.73101669443001,-0.39114596241811,TRUE,FALSE,FALSE,FALSE
553,553,Thunnus maccoyii,Thunnus maccoyii,170082633,EN,A1bd,Increasing,"South Africa, French Southern Territories, Brazil, Argentina, Indonesia, Australia, New Zealand, Madagascar, Uruguay, Namibia",2021,TRUE,Thunnus thynnus maccoyii; Thynnus maccoyii; Thunnus maccoyi; Thunnus phillipsi; Thunnus maccoyii,"Thunnus phillipsi, Thynnus maccoyii, Thunnus thynnus",463,Fishes,Ray-finned fishes,southern bluefin tuna,GCA_910596095.1,SAMEA8654747,Tasmania | Pedra Branca,-43.85599658 146.9713294,"The assembly fThuMac1.1 is based on 46x PacBio data, 46x 10X Genomics Chromium data, BioNano data and Arima Hi-C data generated at the Wellcome Sanger Institute. The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, short-read polishing using FreeBayes-called variants from 10X Genomics Chromium reads aligned with LongRanger, and Hi-C based scaffolding with SALSA2. The mitochondrial genome was assembled using MitoHifi. Finally, the assembly was analysed and manually improved using gEVAL. Finally, the assembly was analysed and manually improved using gEVAL. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. Chromosome 1 contains a large inversion between sister chromatids at approximately 2.7-9.5Mb.",-43.85599658,146.9713294,FALSE,FALSE,results/species/Thunnus_maccoyii/range_raster.tif,results/species/Thunnus_maccoyii/range_raster_goode.tif,24.2362471938203,-37.6135102359982,TRUE,FALSE,FALSE,FALSE
554,554,Thunnus thynnus,Thunnus thynnus,46913402,LC,NA,Unknown,"Antigua and Barbuda, Greece, Panama, Italy, Gibraltar, Nicaragua, Guatemala, Martinique, Spain, Guadeloupe, Colombia, Türkiye, Lebanon, Ireland, United States, Saint Lucia, Malta, Portugal, Suriname, Mexico, Montserrat, Israel, Poland, Albania, Monaco, Cayman Islands, Morocco, Guyana, Egypt, Namibia, Finland, Trinidad and Tobago, Turks and Caicos Islands, Honduras, Libya, Belgium, Tunisia, Haiti, Barbados, Canada, Virgin Islands, British, United Kingdom, Belize, Venezuela, Bolivarian Republic of, Norway, Saint Vincent and the Grenadines, Jamaica, Bulgaria, Dominica, Brazil, France, Algeria, Virgin Islands, U.S., Syrian Arab Republic, Estonia, Croatia, Saint Barthélemy, Bahamas, South Africa, French Guiana, Latvia, Bermuda, Cyprus, Lithuania, Sweden, Grenada, Germany, Cabo Verde, Western Sahara, Puerto Rico, Slovenia, Saint Martin (French part), Cuba, Dominican Republic, Netherlands, Anguilla, Denmark, Saint Kitts and Nevis, Curaçao, Bonaire, Sint Eustatius and Saba, Sint Maarten (Dutch part), Iceland, Argentina, Uruguay, Mauritania, Senegal",2021,TRUE,Thunnus secundodorsalis; Thynnus thynnus; Albacora thynnus; Orcynus thynnus; Thunnus thynus; Thynnus secundo dorsalis; Thunnus thynnus thynnus; Thynnus secundodorsalis; Thynnus mediterraneus; Scomber thynnus; Thynnus linnei; Thynnus vulgaris; Thunnus vulgaris; Orcynus secondidorsalis; Thunnus thynnus,"Thynnus mediterraneus, Thunnus vulgaris, Thynnus secundodorsalis, Thynnus linnei, Scomber thynnus, Orcynus thynnus , Thunnus thynnus",464,Fishes,Ray-finned fishes,northern bluefin tuna,GCA_963924715.1,SAMEA111406335,South Ionian Sea | Central MED,not collected not collected,"The assembly fThuThy2.1 is based on 37x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/) as part of the European Reference Genome Atlas pilot project
(https://www.erga-biodiversity.eu/pilot-project). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, the primary assembly was analysed and manually improved using TreeVal. This alternate haplotype assembly combines the haplotigs separated by purge_dups with haplotigs separated from the primary assembly during curation.",NA,NA,FALSE,FALSE,results/species/Thunnus_thynnus/range_raster.tif,results/species/Thunnus_thynnus/range_raster_goode.tif,-35.373344019505,28.8416427542244,TRUE,FALSE,FALSE,FALSE
556,556,Toxotes jaculatrix,Toxotes jaculatrix,2458352,LC,NA,Unknown,"Solomon Islands, Papua New Guinea, Australia, India, Northern Territory, Vanuatu, Palau",2012,TRUE,Labrus jaculatrix; Toxotes jaculatrix; Sciaena jaculatrix; Toxotes jaculator,Sciaena jaculatrix,472,Fishes,Ray-finned fishes,banded archerfish,GCA_017976425.1,SAMN18445299,Singapore,1.3521 N 103.8198 E,NA,1.3521,103.8198,FALSE,FALSE,results/species/Toxotes_jaculatrix/range_raster.tif,results/species/Toxotes_jaculatrix/range_raster_goode.tif,123.998888132701,-1.82854994633686,TRUE,FALSE,FALSE,FALSE
560,560,Trichosurus vulpecula,Trichosurus vulpecula,21952080,LC,NA,Decreasing,"New Zealand, Australia",2016,TRUE,Trichosurus vulpecula; Didelphis vulpecula,Didelphis vulpecula,155,Mammals,Mammals,common brushtail possum,GCA_011100635.1,SAMN12629507,"New Zealand: Sandymount, Otago Peninsula (Trap 21)",45.891340 S 170.657015 E,This assembly represents the principal haplotype of the diploid genome Trichosurus vulpecula and includes the chromosomes. The alternate haplotype sequences are in WGS project JAANDF000000000,-45.89134,170.657015,FALSE,FALSE,results/species/Trichosurus_vulpecula/range_raster.tif,results/species/Trichosurus_vulpecula/range_raster_goode.tif,141.897594968646,-25.2151444150349,TRUE,FALSE,FALSE,FALSE
561,561,Trididemnum clinides,Trididemnum clinides,NA,NE,NA,NA,NA,NA,NA,Trididemnum clinides,NA,578,Invertebrates,Other Deurostomes,Trididemnum clinides,GCA_963675345.1,SAMEA9873882,Okinawa|Motobu|Back Reef at Bise,26.70833333 127.8777778,"The assembly kaTriClin1.1 is based on 27x PacBio data and Arima2 Hi-C data generated by the Aquatic Symbiosis Genomics Project (https://www.aquaticsymbiosisgenomics.org/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm, retained haplotig separation with purge_dups, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, the primary assembly was analysed and manually improved using rapid curation. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size.",26.70833333,127.8777778,FALSE,FALSE,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE
575,575,Xenentodon cancila,Xenentodon cancila,60589667,LC,NA,Unknown,"Pakistan, India, Thailand, Meghalaya, Bangladesh, Tripura, Orissa, Nagaland, Bihar, Myanmar, Arunachal Pradesh, Assam, Nepal, Sri Lanka, Uttaranchal, Bhutan",2019,TRUE,Xenentodon cancila; Belone graii; Esox hindostanicus; Esox indica; Esox cancila; Belone cancila; Malstemcembalus cancila; Xenenthodon cancila,Esox cancila,497,Fishes,Ray-finned fishes,needlefish,GCA_014839995.1,SAMN12623622,"Netherlands: Dejong Marinelife, Rotterdam",51.9244201 N 4.4777325 E,This assembly represents the principal haplotype of the diploid genome Xenentodon cancila and includes the chromosomes. The alternate haplotype sequences are in WGS project JABWDR000000000,51.9244201,4.4777325,FALSE,FALSE,results/species/Xenentodon_cancila/range_raster.tif,results/species/Xenentodon_cancila/range_raster_goode.tif,87.7397933591779,23.2575440399318,TRUE,FALSE,FALSE,FALSE
576,576,Xenopus petersii,Xenopus petersii,107487932,LC,NA,Unknown,"Tanzania, United Republic of, Namibia, Congo, The Democratic Republic of the, Congo, Angola, Gabon",2020,TRUE,Xenopus petersii; Xenopus laevis petersi,NA,367,Amphibians,Amphibians,Peter's clawed frog,GCA_038501925.1,SAMN39187339,"USA: Xenopus Express, Brooksville, Florida",28.5600 N 82.3900 W,NA,28.56,-82.39,FALSE,FALSE,results/species/Xenopus_petersii/range_raster.tif,results/species/Xenopus_petersii/range_raster_goode.tif,19.7446746558255,-10.4426594746513,TRUE,FALSE,FALSE,FALSE
581,581,Zosterops lateralis,Zosterops lateralis,263912483,LC,NA,Stable,"Australia, New Zealand, Fiji, New Caledonia, Vanuatu, French Polynesia",2024,TRUE,Zosterops lateralis; Sylvia lateralis,NA,183,Birds,Birds,silver-eye,GCA_965231275.1,SAMEA112953925,Queensland,-27.52874614 152.9559413,"The assembly bZosLat1.hap1.1 is based on 48x PacBio data and Arima2 Hi-C data generated by the Wellcome Sanger Institute Tree of Life Programme (https://www.sanger.ac.uk/programme/tree-of-life/). The assembly process included the following sequence of steps: initial PacBio assembly generation with Hifiasm in Hi-C integrated assembly mode, and Hi-C based scaffolding with YaHS. The mitochondrial genome was assembled using MitoHiFi. Finally, each haplotype assembly was analysed and manually improved using TreeVal. Chromosome-scale scaffolds confirmed by the Hi-C data have been named in order of size. Les Christidis' 1990 research on the karyotype of Zosterops lateralis reports a diploid chromosome number of 78. This research is detailed in the book Animal Cytogenetics: Chordata 3B: Aves, published by Gebruder Borntraeger, which examines avian cytogenetics.In our genome assembly, we identified a haploid chromosome count of 39 autosomes plus the Z and W sex chromosomes. It is possible that some chromosome joins are not highlighted by the Hi-C signal or that data for certain joins may be missing, but this cannot be concluded from our assembly.The microchromosomes were identified through second-shot curation of scaffolds smaller than 20 Mbp, combined with homology-based identification using known microchromosome genes via Microfinder.Chromosomes Z and W were identified by copy number in the diploid assembly.Chromosomes Z was identified through synteny analysis with Taeniopygia guttata (GCA_003957565.4).The exact order and orientation of the contigs on chromosome 23 (1,400 - 7,712 Kbp) are unknown.The exact order and orientation of the contigs on chromosome 31 (1,100 - 5,932 Kbp) are unknown.",-27.52874614,152.9559413,FALSE,FALSE,results/species/Zosterops_lateralis/range_raster.tif,results/species/Zosterops_lateralis/range_raster_goode.tif,144.126409299142,-30.8327414716792,TRUE,FALSE,FALSE,FALSE
